time,weighedTemp_solar,totalCap_solar,capUnc_solar,totalStation_solar,stationUnc_solar
2019-03-03 08:00:00-08:00,13.127297853203558,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 07:00:00-08:00,11.399796570313645,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 06:00:00-08:00,10.939258898462787,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 05:00:00-08:00,11.279933837863748,15863.920000000002,0.09526649151029505,784,0.06887755102040816
2019-03-03 04:00:00-08:00,11.450024107052228,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 03:00:00-08:00,11.917153365964788,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-03 02:00:00-08:00,12.268653026572235,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-03 01:00:00-08:00,12.720141831360094,15863.920000000002,0.11377830952248875,784,0.08290816326530612
2019-03-03 00:00:00-08:00,13.24517096656823,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-02 23:00:00-08:00,13.516980246314862,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 22:00:00-08:00,14.134748585077254,15863.920000000002,0.10586286365538906,784,0.06887755102040816
2019-03-02 21:00:00-08:00,14.595825790688492,15863.920000000002,0.11377830952248875,784,0.08290816326530612
2019-03-02 20:00:00-08:00,14.96246238857571,15863.920000000002,0.10586286365538906,784,0.06887755102040816
2019-03-02 19:00:00-08:00,15.538743088176606,15863.920000000004,0.10600784673649385,784,0.07142857142857142
2019-03-02 18:00:00-08:00,16.4540325150969,15863.920000000004,0.10603936479760359,784,0.07142857142857142
2019-03-02 17:00:00-08:00,17.951642310555222,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 16:00:00-08:00,18.910164435472044,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 15:00:00-08:00,19.449950094172575,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 14:00:00-08:00,19.18669806278566,15863.920000000004,0.10600784673649385,784,0.07142857142857142
2019-03-02 13:00:00-08:00,19.087935689151543,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 12:00:00-08:00,18.308600661806274,15863.920000000004,0.10580613114539153,784,0.06760204081632654
2019-03-02 11:00:00-08:00,17.508819233762278,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 10:00:00-08:00,16.279172775666257,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 09:00:00-08:00,15.041117397115046,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 08:00:00-08:00,14.067507907788768,15863.920000000004,0.10600784673649385,784,0.07142857142857142
2019-03-02 07:00:00-08:00,13.434428182292917,15863.920000000002,0.1067403264766842,784,0.07270408163265306
2019-03-02 06:00:00-08:00,13.055373325630297,15863.920000000002,0.10638543310858854,784,0.08673469387755102
2019-03-02 05:00:00-08:00,12.624005050932587,15863.920000000002,0.10642514586558681,784,0.06760204081632654
2019-03-02 04:00:00-08:00,13.068583269843959,15863.920000000002,0.10642514586558681,784,0.06760204081632654
2019-03-02 03:00:00-08:00,12.762835116578957,15863.920000000002,0.09565227257827826,784,0.06505102040816327
2019-03-02 02:00:00-08:00,13.874958623275853,15863.920000000004,0.10572418418650621,784,0.0663265306122449
2019-03-02 01:00:00-08:00,14.275972106307869,15863.920000000004,0.10572418418650621,784,0.0663265306122449
