,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh,weighedTemp_ng,capUnc_ng
2019-10-19 05:00:00-07:00,654,733,8630,1137,88,793,23,2974,11.726929865862576,0.024532295028581796
2019-10-19 04:00:00-07:00,654,734,9066,1136,88,788,23,2537,12.190075686815979,0.03748015984016959
2019-10-19 03:00:00-07:00,656,723,8990,1138,87,793,23,2763,12.721908402873087,0.024532295028581796
2019-10-19 02:00:00-07:00,655,706,9408,1137,88,788,23,2861,13.240090458689517,0.03748015984016959
2019-10-19 01:00:00-07:00,660,723,10130,1136,88,791,25,3082,13.714464786087028,0.03748015984016959
2019-10-19 00:00:00-07:00,694,728,10766,1136,88,804,25,2712,14.631712039838375,0.03748015984016959
2019-10-18 23:00:00-07:00,852,880,11830,1137,88,804,25,2717,15.351810818423342,0.03724807547090528
2019-10-18 22:00:00-07:00,915,1215,12990,1134,86,795,25,2797,15.805597342718741,0.03724807547090528
2019-10-18 21:00:00-07:00,1003,1395,13061,1134,38,796,25,3180,16.616630686527106,0.024300210659317485
2019-10-18 20:00:00-07:00,1037,1776,12807,1133,88,794,25,3298,17.546685245138175,0.024300210659317485
2019-10-18 19:00:00-07:00,1036,1813,13724,1134,88,800,185,3397,19.049146356007686,0.03724807547090528
2019-10-18 18:00:00-07:00,981,1610,13159,1133,88,811,364,3096,21.097071509590524,0.03724807547090528
2019-10-18 17:00:00-07:00,690,1013,10137,1134,88,796,4699,2913,22.642925420021466,0.03724807547090528
2019-10-18 16:00:00-07:00,659,720,8317,1135,88,755,9038,2750,23.55587091175299,0.03724807547090528
2019-10-18 15:00:00-07:00,658,665,7817,1134,89,753,10284,2582,23.607267387270998,0.024300210659317485
2019-10-18 14:00:00-07:00,656,649,7299,1135,88,707,10494,1868,23.332600390269157,0.03724807547090528
2019-10-18 13:00:00-07:00,657,636,7096,1135,88,706,10464,1317,22.82778213947682,0.03724807547090528
2019-10-18 12:00:00-07:00,657,663,6672,1137,89,702,10542,1476,21.75722717564668,0.024300210659317485
2019-10-18 11:00:00-07:00,659,649,6733,1137,88,702,10722,1495,20.499833209418227,0.03724807547090528
2019-10-18 10:00:00-07:00,659,698,6821,1137,88,712,10405,1227,18.495157414479547,0.03724807547090528
2019-10-18 09:00:00-07:00,666,722,7615,1136,88,731,8798,2096,16.391096103144736,0.03724807547090528
2019-10-18 08:00:00-07:00,945,1137,10723,1135,88,748,3839,2601,13.242881343459695,0.03724807547090528
2019-10-18 07:00:00-07:00,1020,1088,12437,1135,88,788,78,2530,11.919045870581877,0.03724807547090528
2019-10-18 06:00:00-07:00,725,766,11084,1133,88,781,16,2408,12.29571279945799,0.03724807547090528
2019-10-18 05:00:00-07:00,656,725,9215,1133,88,780,16,2725,12.431865907781786,0.03724807547090528
2019-10-18 04:00:00-07:00,655,703,8594,1134,88,774,16,3101,12.776412847924442,0.03724807547090528
2019-10-18 03:00:00-07:00,655,709,8559,1135,88,751,16,3090,13.352971348966092,0.03724807547090528
2019-10-18 02:00:00-07:00,655,725,9117,1136,88,749,16,2969,14.004284637656154,0.03724807547090528
2019-10-18 01:00:00-07:00,653,721,9780,1134,88,767,18,2880,14.729964449474355,0.03724807547090528
2019-10-18 00:00:00-07:00,653,620,10647,1133,88,746,18,2806,15.372148687980065,0.03724807547090528
2019-10-17 23:00:00-07:00,747,1070,11406,1132,88,782,18,2636,15.964145911943302,0.03724807547090528
2019-10-17 22:00:00-07:00,1046,1259,12933,1136,88,780,18,2433,16.326943238421975,0.03724807547090528
2019-10-17 21:00:00-07:00,1275,1451,13350,1135,88,778,18,3094,16.93372998855583,0.03724807547090528
2019-10-17 20:00:00-07:00,1295,1528,13683,1136,88,803,18,3470,17.638570391817037,0.03724807547090528
2019-10-17 19:00:00-07:00,1287,1605,13833,1135,88,798,227,3552,18.95667342490364,0.03724807547090528
2019-10-17 18:00:00-07:00,1196,1450,12741,1136,89,797,421,3673,20.801613122109632,0.024300210659317485
2019-10-17 17:00:00-07:00,743,932,9423,1134,88,783,4215,4511,22.237985571713867,0.03724807547090528
2019-10-17 16:00:00-07:00,653,734,7703,1135,89,757,8611,4548,23.1312004396738,0.024300210659317485
2019-10-17 15:00:00-07:00,655,763,6619,1136,89,745,9819,3919,23.718213512207463,0.024300210659317485
2019-10-17 14:00:00-07:00,653,820,5847,1136,89,744,10253,3681,23.628465744873598,0.03724807547090528
2019-10-17 13:00:00-07:00,653,780,5175,1137,89,746,9981,4131,23.189767243300363,0.024300210659317485
2019-10-17 12:00:00-07:00,655,851,4893,1136,88,727,9869,3985,22.411323184981995,0.03724807547090528
2019-10-17 11:00:00-07:00,654,822,5346,1136,88,685,9955,3883,21.28710163325296,0.024300210659317485
2019-10-17 10:00:00-07:00,653,845,5837,1136,88,708,9171,3873,19.62893501791496,0.024300210659317485
2019-10-17 09:00:00-07:00,714,934,8285,1136,88,750,7821,2629,17.84028311007468,0.03724807547090528
2019-10-17 08:00:00-07:00,1162,1214,10413,1137,87,784,3358,2644,15.763925148507818,0.03724807547090528
2019-10-17 07:00:00-07:00,1226,1172,10934,1136,88,788,116,3394,15.464526208679812,0.03724807547090528
2019-10-17 06:00:00-07:00,977,692,9522,1137,88,784,16,3320,15.389807104387474,0.024300210659317485
2019-10-17 05:00:00-07:00,689,547,8629,1136,88,778,16,3333,15.522935113312545,0.03724807547090528
2019-10-17 04:00:00-07:00,654,548,9310,1135,88,751,16,2315,15.911890014133935,0.03724807547090528
2019-10-17 03:00:00-07:00,650,517,9066,1137,89,748,16,2438,16.084494212380477,0.024300210659317485
2019-10-17 02:00:00-07:00,650,534,9638,1139,88,774,16,2193,16.55101807468909,0.03724807547090528
2019-10-17 01:00:00-07:00,687,553,10325,1137,88,784,16,1898,17.04811978065757,0.03724807547090528
2019-10-17 00:00:00-07:00,958,448,11122,1136,88,793,17,2235,17.232102800061927,0.0373946550725459
2019-10-16 23:00:00-07:00,1311,637,11613,1137,88,782,17,2651,17.688681661663544,0.03724807547090528
2019-10-16 22:00:00-07:00,1565,967,13009,1136,88,795,17,2863,18.448420069680044,0.03724807547090528
2019-10-16 21:00:00-07:00,1699,1150,14510,1136,88,795,17,2679,19.0960361290781,0.03724807547090528
2019-10-16 20:00:00-07:00,1792,1495,15989,1135,88,821,17,2033,20.2501004346756,0.03724807547090528
2019-10-16 19:00:00-07:00,1793,1639,16559,1134,88,821,18,1535,21.119331797293494,0.03724807547090528
2019-10-16 18:00:00-07:00,1738,1444,16047,1134,88,821,260,1323,23.17214127844867,0.03724807547090528
2019-10-16 17:00:00-07:00,1326,902,15618,1133,89,819,2413,920,24.625904787521534,0.03724807547090528
2019-10-16 16:00:00-07:00,886,1035,15000,1133,89,782,4894,741,25.64590136188202,0.03724807547090528
2019-10-16 15:00:00-07:00,662,955,14012,1134,88,762,6383,544,26.401921920342932,0.024300210659317485
2019-10-16 14:00:00-07:00,669,679,12885,1135,88,751,8185,519,26.16985452706272,0.024300210659317485
2019-10-16 13:00:00-07:00,655,618,11479,1135,88,752,9514,482,25.665209382699757,0.03724807547090528
2019-10-16 12:00:00-07:00,655,625,10830,1135,88,699,9445,439,25.57027647369594,0.024300210659317485
2019-10-16 11:00:00-07:00,655,585,10104,1135,88,674,8622,439,23.733089484635205,0.024300210659317485
2019-10-16 10:00:00-07:00,657,601,10328,1134,87,676,8571,411,20.942178046979475,0.03724807547090528
2019-10-16 09:00:00-07:00,666,728,10823,1134,87,769,7582,274,17.951871518101495,0.024300210659317485
2019-10-16 08:00:00-07:00,963,1274,11922,1135,88,782,3611,309,14.366185103671377,0.024300210659317485
2019-10-16 07:00:00-07:00,997,1247,13204,1134,88,794,97,375,12.89664109312306,0.0373946550725459
2019-10-16 06:00:00-07:00,874,759,12474,1135,88,792,5,405,13.129873657339624,0.03724807547090528
2019-10-16 05:00:00-07:00,654,584,12042,1135,89,796,5,341,13.228641746619402,0.03724807547090528
2019-10-16 04:00:00-07:00,653,483,11355,1134,88,791,5,276,13.416518103870466,0.03724807547090528
2019-10-16 03:00:00-07:00,655,471,11099,1135,87,790,5,387,14.137941470303241,0.024300210659317485
2019-10-16 02:00:00-07:00,655,538,11187,1135,88,788,5,328,14.861079507824416,0.03724807547090528
2019-10-16 01:00:00-07:00,696,624,11434,1135,88,783,7,268,15.240567818781132,0.03724807547090528
2019-10-16 00:00:00-07:00,943,646,12098,1135,87,788,7,249,15.937197877626007,0.03724807547090528
2019-10-15 23:00:00-07:00,1155,856,13816,1138,88,788,14,293,16.602336311525125,0.03724807547090528
2019-10-15 22:00:00-07:00,1220,1238,15044,1136,88,783,33,284,17.29331482642158,0.03724807547090528
2019-10-15 21:00:00-07:00,1610,1407,15789,1135,88,795,33,378,18.22135802871082,0.024532295028581796
2019-10-15 20:00:00-07:00,1802,1645,17608,1133,88,819,33,313,19.3766062062438,0.03724807547090528
2019-10-15 19:00:00-07:00,1797,1696,18390,1132,88,820,276,237,21.008724773971228,0.03724807547090528
2019-10-15 18:00:00-07:00,1763,1405,18273,1133,89,812,487,220,24.325927802744065,0.03724807547090528
2019-10-15 17:00:00-07:00,1366,1040,15183,1132,89,799,5120,217,26.27632814788664,0.024300210659317485
2019-10-15 16:00:00-07:00,950,661,12611,1133,89,787,8562,281,27.27589801236783,0.03724807547090528
2019-10-15 15:00:00-07:00,735,621,10632,1133,89,772,10413,427,26.96369433652975,0.03724807547090528
2019-10-15 14:00:00-07:00,655,625,10046,1134,88,750,10298,496,26.22813306392046,0.024300210659317485
2019-10-15 13:00:00-07:00,656,621,8941,1134,89,737,10630,525,25.131735505104206,0.03724807547090528
2019-10-15 12:00:00-07:00,657,590,8208,1136,89,709,10469,499,23.897172279470993,0.05286637632504905
2019-10-15 11:00:00-07:00,659,603,8783,1135,87,693,10241,457,21.878929253207236,0.05286637632504905
2019-10-15 10:00:00-07:00,661,661,8528,1134,88,696,10020,430,19.117114285997822,0.03991851151346126
2019-10-15 09:00:00-07:00,682,893,9495,1135,88,724,8465,403,15.957921560614551,0.03991851151346126
2019-10-15 08:00:00-07:00,1071,1310,12290,1135,86,789,3824,451,12.332902302232641,0.04518536089974468
2019-10-15 07:00:00-07:00,1047,1141,13043,1135,88,796,110,402,11.110361780161746,0.05813322571133249
2019-10-15 06:00:00-07:00,752,589,12528,1133,86,793,5,394,11.383332659567392,0.04518536089974468
2019-10-15 05:00:00-07:00,659,439,11686,1133,86,796,4,424,11.482715140288304,0.04518536089974468
2019-10-15 04:00:00-07:00,658,457,11580,1134,85,756,5,397,12.104897348773662,0.04518536089974468
2019-10-15 03:00:00-07:00,657,366,11432,1133,89,753,5,415,12.813626204366043,0.03724807547090528
2019-10-15 02:00:00-07:00,658,463,11565,1133,88,758,5,572,13.197877626006441,0.03724807547090528
2019-10-15 01:00:00-07:00,656,428,11817,1134,87,760,6,734,13.8515305249856,0.03724807547090528
2019-10-15 00:00:00-07:00,704,188,11067,1133,88,255,5,915,14.781432450195013,0.03724807547090528
2019-10-14 23:00:00-07:00,905,896,12703,1134,88,278,6,1028,15.317791832767893,0.03724807547090528
2019-10-14 22:00:00-07:00,905,1035,13156,1134,88,277,6,1340,15.933113398818032,0.03724807547090528
2019-10-14 21:00:00-07:00,904,1352,14138,1133,88,280,6,1781,16.55317559320658,0.03724807547090528
2019-10-14 20:00:00-07:00,902,1736,15126,1133,88,277,6,1638,17.643449436261072,0.024300210659317485
2019-10-14 19:00:00-07:00,903,1730,15977,1131,89,279,240,1045,18.98417948321056,0.03724807547090528
2019-10-14 18:00:00-07:00,821,1439,15383,1132,85,279,438,562,21.763936034428944,0.03724807547090528
2019-10-14 17:00:00-07:00,655,997,13434,1131,88,279,4823,248,23.389515081695162,0.03724807547090528
2019-10-14 16:00:00-07:00,656,696,10132,1131,88,239,8938,346,24.225203624554634,0.024300210659317485
2019-10-14 15:00:00-07:00,655,567,8806,1132,87,233,10098,292,24.217290598268917,0.03724807547090528
2019-10-14 14:00:00-07:00,656,577,8205,1133,89,233,10444,312,23.81349856757518,0.03724807547090528
2019-10-14 13:00:00-07:00,657,571,8231,1133,89,235,10232,252,23.048546285464887,0.03724807547090528
2019-10-14 12:00:00-07:00,658,570,7713,1134,88,234,10402,237,22.038053717321798,0.024300210659317485
2019-10-14 11:00:00-07:00,659,550,7511,1135,88,233,10418,178,20.57991067962151,0.03724807547090528
2019-10-14 10:00:00-07:00,660,574,7483,1134,88,237,9810,417,18.18762869096891,0.024300210659317485
2019-10-14 09:00:00-07:00,662,821,8559,1135,87,265,8133,827,16.017346372755256,0.03724807547090528
2019-10-14 08:00:00-07:00,726,1307,10047,1134,88,270,3821,1093,13.206406834023962,0.03724807547090528
2019-10-14 07:00:00-07:00,717,1169,11044,1134,88,270,155,1408,11.944108544423635,0.05813322571133249
2019-10-14 06:00:00-07:00,730,600,10379,1133,88,266,0,1482,11.873174045325017,0.03724807547090528
2019-10-14 05:00:00-07:00,659,519,9196,1135,88,235,0,1596,12.468137470673808,0.024300210659317485
2019-10-14 04:00:00-07:00,659,410,8961,1134,88,234,0,1996,12.680554877476297,0.03724807547090528
2019-10-14 03:00:00-07:00,659,408,8490,1134,88,234,3,2333,13.51171083006085,0.05813322571133249
2019-10-14 02:00:00-07:00,659,399,7843,1135,88,237,3,2495,13.739101466841806,0.10913559810218507
2019-10-14 01:00:00-07:00,658,577,8734,1134,88,269,3,2157,14.962230393808689,0.13002074834261224
2019-10-14 00:00:00-07:00,657,168,9003,1133,88,739,3,1918,14.866898603607833,0.03724807547090528
2019-10-13 23:00:00-07:00,658,1067,10543,1133,88,762,3,1521,15.657971276501927,0.05813322571133249
2019-10-13 22:00:00-07:00,739,1358,11101,1134,88,783,3,1536,16.723542906973876,0.10913559810218507
2019-10-13 21:00:00-07:00,889,1416,12901,1135,88,783,3,1591,17.143922410128862,0.10913559810218507
2019-10-13 20:00:00-07:00,945,1790,13892,1133,88,776,3,1151,17.833644410058415,0.024300210659317485
2019-10-13 19:00:00-07:00,941,1803,14281,1132,88,774,209,592,19.09214096173845,0.046211418111228995
2019-10-13 18:00:00-07:00,769,1502,13059,1131,88,778,440,500,22.177519398478168,0.024300210659317485
2019-10-13 17:00:00-07:00,660,810,9994,1131,88,743,4713,338,23.833086010060438,0.04518536089974468
2019-10-13 16:00:00-07:00,659,617,7038,1131,88,715,9027,262,24.70220763319788,0.024300210659317485
2019-10-13 15:00:00-07:00,659,590,5178,1132,88,700,10363,255,24.87741488554558,0.03724807547090528
2019-10-13 14:00:00-07:00,659,534,4569,1133,88,680,10769,256,24.781849509373117,0.024300210659317485
2019-10-13 13:00:00-07:00,659,581,4254,1132,88,680,10798,161,24.051297429247853,0.03724807547090528
2019-10-13 12:00:00-07:00,659,557,4289,1132,88,686,10809,78,22.952729270440283,0.03724807547090528
2019-10-13 11:00:00-07:00,660,708,4421,1133,88,683,10809,64,21.346625871952135,0.03724807547090528
2019-10-13 10:00:00-07:00,660,623,4407,1133,88,691,10189,51,18.908968425753706,0.03724807547090528
2019-10-13 09:00:00-07:00,661,689,5355,1133,88,693,8922,60,15.515729673904495,0.03724807547090528
2019-10-13 08:00:00-07:00,687,790,7277,1133,88,762,4257,100,12.326642391147134,0.03724807547090528
2019-10-13 07:00:00-07:00,851,919,9493,1134,85,795,192,143,10.474917362231476,0.05813322571133249
2019-10-13 06:00:00-07:00,726,597,9208,1134,59,800,4,175,10.686984675972566,0.03724807547090528
2019-10-13 05:00:00-07:00,697,591,9383,1134,38,763,4,221,11.009419227157894,0.05813322571133249
2019-10-13 04:00:00-07:00,658,581,9388,1133,39,765,4,236,11.654849484878438,0.05836531008059679
2019-10-13 03:00:00-07:00,673,529,9383,1134,39,759,4,263,11.871473963870924,0.03724807547090528
2019-10-13 02:00:00-07:00,757,575,9505,1134,84,764,4,283,12.734491267156747,0.03724807547090528
2019-10-13 01:00:00-07:00,854,609,10273,1133,88,758,4,276,13.845566537338204,0.03724807547090528
2019-10-13 00:00:00-07:00,958,196,10258,1133,88,744,3,266,14.928566756065548,0.05813322571133249
2019-10-12 23:00:00-07:00,957,723,12388,1134,88,760,4,259,15.332661138276576,0.03724807547090528
2019-10-12 22:00:00-07:00,1088,1116,12757,1133,88,758,5,251,16.031231682344256,0.03724807547090528
2019-10-12 21:00:00-07:00,1171,1492,13444,1132,88,768,4,225,16.997654680311708,0.03724807547090528
2019-10-12 20:00:00-07:00,1175,1629,13668,1132,88,765,5,213,18.279576565580697,0.03724807547090528
2019-10-12 19:00:00-07:00,1023,1805,14522,1133,88,763,235,217,20.090658103413716,0.03724807547090528
2019-10-12 18:00:00-07:00,926,1517,13794,1134,88,754,491,217,23.60756782131864,0.03724807547090528
2019-10-12 17:00:00-07:00,679,985,10095,1134,88,757,5457,237,25.751051011578667,0.03724807547090528
2019-10-12 16:00:00-07:00,662,847,7892,1133,88,705,9396,261,26.402684914752328,0.03724807547090528
2019-10-12 15:00:00-07:00,661,607,6658,1133,88,692,10680,295,26.572867082649267,0.03724807547090528
2019-10-12 14:00:00-07:00,661,557,5997,1132,88,691,10746,338,26.139879645864998,0.03724807547090528
2019-10-12 13:00:00-07:00,660,537,5871,1133,88,694,10690,329,25.355563314699545,0.03724807547090528
2019-10-12 12:00:00-07:00,658,534,5534,1134,88,686,10729,335,24.19076691187479,0.03724807547090528
2019-10-12 11:00:00-07:00,658,536,5737,1135,88,690,10539,292,22.44635184616595,0.03724807547090528
2019-10-12 10:00:00-07:00,658,554,6172,1134,88,697,10304,257,20.195708333439065,0.03724807547090528
2019-10-12 09:00:00-07:00,660,643,6843,1134,88,725,8963,243,16.644216454742224,0.03724807547090528
2019-10-12 08:00:00-07:00,661,935,8928,1133,89,769,4337,303,12.13764305851246,0.03724807547090528
2019-10-12 07:00:00-07:00,661,972,10764,1133,88,771,198,234,10.295575740912698,0.05813322571133249
2019-10-12 06:00:00-07:00,662,580,10450,1133,89,765,4,238,10.463385217540162,0.05813322571133249
2019-10-12 05:00:00-07:00,661,589,10230,1134,88,770,5,244,11.115279531459933,0.05813322571133249
2019-10-12 04:00:00-07:00,661,540,10537,1133,88,764,4,233,11.924333022889279,0.04518536089974468
2019-10-12 03:00:00-07:00,660,561,10659,1134,88,783,4,237,12.685320234982271,0.04518536089974468
2019-10-12 02:00:00-07:00,728,483,11057,1133,88,779,5,245,13.215686676799692,0.05813322571133249
2019-10-12 01:00:00-07:00,755,534,11389,1134,88,785,6,252,14.160017248624,0.05813322571133249
2019-10-12 00:00:00-07:00,797,44,11261,1134,88,775,6,224,15.064112036174752,0.03724807547090528
2019-10-11 23:00:00-07:00,814,739,13145,1133,88,818,6,208,15.944588306579833,0.024300210659317485
2019-10-11 22:00:00-07:00,833,1082,14285,1133,88,837,7,208,16.44786840833578,0.024300210659317485
2019-10-11 21:00:00-07:00,940,1709,14934,1133,88,853,8,222,17.732461246860815,0.024300210659317485
2019-10-11 20:00:00-07:00,1034,1663,15630,1133,89,852,7,220,19.582040463146466,0.03724807547090528
2019-10-11 19:00:00-07:00,1076,1597,16716,1132,88,848,325,249,21.82068956854705,0.03724807547090528
2019-10-11 18:00:00-07:00,957,1067,16189,1131,89,843,447,252,24.69621273982649,0.03724807547090528
2019-10-11 17:00:00-07:00,759,848,14114,1132,89,811,4587,346,26.953314293544324,0.03724807547090528
2019-10-11 16:00:00-07:00,656,497,12252,1132,89,786,8016,521,27.80449755925485,0.05813322571133249
2019-10-11 15:00:00-07:00,654,635,10885,1132,88,763,10108,657,27.6794444120207,0.03724807547090528
2019-10-11 14:00:00-07:00,655,509,9692,1132,89,754,10201,614,27.478537657928324,0.03724807547090528
2019-10-11 13:00:00-07:00,655,458,9072,1132,89,747,10291,587,26.856766653048687,0.03724807547090528
2019-10-11 12:00:00-07:00,656,450,8572,1133,89,752,10587,638,25.851745198395285,0.03724807547090528
2019-10-11 11:00:00-07:00,654,473,8387,1134,88,732,10682,660,23.867194528111813,0.03724807547090528
2019-10-11 10:00:00-07:00,654,451,8285,1134,88,748,10415,579,21.678251470378356,0.024300210659317485
2019-10-11 09:00:00-07:00,696,636,8893,1134,88,801,8721,543,18.723511737255986,0.03724807547090528
