time,weighedTemp_hydro,totalCap_hydro,capUnc_hydro,totalStation_hydro,stationUnc_hydro
2019-04-11 19:00:00-07:00,14.160474895446935,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-11 18:00:00-07:00,14.961351435668004,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 17:00:00-07:00,15.570111960706283,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-11 16:00:00-07:00,16.133001737322715,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 15:00:00-07:00,16.16904776827622,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 14:00:00-07:00,16.16512924990898,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 13:00:00-07:00,15.474688921189111,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-11 12:00:00-07:00,14.693076131636523,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 11:00:00-07:00,14.344228912514849,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 10:00:00-07:00,13.344490813738862,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 09:00:00-07:00,11.871089008354813,16126.970000000001,0.16111147971379616,282,0.1773049645390071
2019-04-11 08:00:00-07:00,9.656669658160366,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-11 07:00:00-07:00,8.320675774850441,16126.970000000001,0.1635316491566611,282,0.1879432624113475
2019-04-11 06:00:00-07:00,8.345796235354761,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-11 05:00:00-07:00,8.409792754734859,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-11 04:00:00-07:00,8.562002958722015,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-11 03:00:00-07:00,8.516901169641873,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-11 02:00:00-07:00,9.498097666692988,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-11 01:00:00-07:00,10.216482017356705,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-11 00:00:00-07:00,10.88297909649359,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 23:00:00-07:00,11.140900464154603,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 22:00:00-07:00,11.926518870003948,16126.970000000003,0.13072263419600827,282,0.1524822695035461
2019-04-10 21:00:00-07:00,13.020255197003381,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 20:00:00-07:00,14.040557348939712,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-10 19:00:00-07:00,15.9860335309623,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 18:00:00-07:00,17.431363851152216,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 17:00:00-07:00,18.251379415772675,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-10 16:00:00-07:00,18.190213739286097,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 15:00:00-07:00,17.983732476244732,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 14:00:00-07:00,17.42150765257843,16126.969999999998,0.18744314648070895,282,0.20567375886524822
2019-04-10 13:00:00-07:00,16.060728587482565,16126.970000000003,0.13425708611103013,282,0.17375886524822695
2019-04-10 12:00:00-07:00,14.652903272603329,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 11:00:00-07:00,13.12397344341573,16126.970000000003,0.1406501035222363,282,0.18439716312056736
2019-04-10 10:00:00-07:00,11.792505639080533,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 09:00:00-07:00,9.863286293460357,16126.970000000005,0.1194867975819388,282,0.14184397163120568
2019-04-10 08:00:00-07:00,7.922280201831465,16126.970000000003,0.12587981499314502,282,0.1524822695035461
2019-04-10 07:00:00-07:00,5.7954681424644265,16126.970000000001,0.16067742421546014,282,0.1702127659574468
2019-04-10 06:00:00-07:00,5.913132151428791,16126.970000000003,0.12881092976547975,282,0.1595744680851064
2019-04-10 05:00:00-07:00,6.432357362015094,16126.970000000001,0.12046962324602822,282,0.14893617021276595
2019-04-10 04:00:00-07:00,6.787515012617665,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-10 03:00:00-07:00,7.305467136143602,16126.970000000005,0.12229265633903948,282,0.15602836879432624
2019-04-10 02:00:00-07:00,8.000776911795045,16126.970000000005,0.12229265633903948,282,0.15602836879432624
