Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
20220216T12-08,291,1007,5861,2253,45,482,10566,2780
20220216T11-08,291,1036,5705,2253,46,478,12043,2248
20220216T10-08,293,1173,5686,2252,46,501,12528,2216
20220216T09-08,292,1204,5508,2255,46,513,12003,2200
20220216T08-08,292,1421,6410,2254,46,1344,7630,2904
20220216T07-08,293,2391,7669,2255,46,1365,1196,3468
20220216T06-08,293,2330,6636,2255,46,925,0,3857
20220216T05-08,295,1799,5690,2252,46,634,0,3843
20220216T04-08,295,1463,5698,2251,46,519,0,3681
20220216T03-08,295,1502,5286,2254,46,537,0,3805
20220216T02-08,295,1434,5215,2255,46,529,0,4693
20220216T01-08,294,1503,5662,2254,46,581,0,4691
20220216T00-08,294,1470,5987,2253,46,620,0,4675
20220215T23-08,292,1712,6905,2256,46,1008,21,4490
20220215T22-08,291,2165,7441,2256,46,1173,21,4426
20220215T21-08,292,2883,7249,2253,46,1356,48,4537
20220215T20-08,293,3203,7142,2252,46,1618,49,5215
20220215T19-08,294,3314,7488,2251,46,1694,56,4986
20220215T18-08,292,3557,7608,2252,46,1489,66,5001
20220215T17-08,293,2763,6832,2252,46,821,1056,5214
20220215T16-08,294,1385,6190,2248,46,488,5545,5368
20220215T15-08,294,1055,4954,2251,46,473,6996,5223
20220215T14-08,293,1024,5106,2251,46,717,8137,5223
20220215T13-08,293,904,5419,2249,46,464,8944,5238
20220215T12-08,293,961,5655,2251,46,475,9052,5366
20220215T11-08,292,1059,5490,2251,46,476,9387,4881
20220215T10-08,290,1090,5318,2251,46,713,10073,4323
20220215T09-08,293,1295,5153,2253,46,748,8262,4273
20220215T08-08,293,1579,6046,2252,46,895,5980,4040
20220215T07-08,294,2317,6479,2250,46,1393,1083,4116
20220215T06-08,294,2503,5509,2250,46,756,0,4677
20220215T05-08,294,1436,5231,2248,46,599,0,4678
20220215T04-08,293,1371,5210,2249,46,596,0,4482
20220215T03-08,293,1319,5121,2249,46,582,0,3957
20220215T02-08,293,1278,5388,2250,46,622,0,4814
20220215T01-08,292,1221,5384,2250,46,635,0,5149
20220215T00-08,291,1162,6328,2255,46,912,0,4386
20220214T23-08,292,1390,7539,2253,46,908,44,3764
20220214T22-08,290,1509,8381,2247,46,819,44,3778
20220214T21-08,289,2017,8874,2249,46,1264,54,3518
20220214T20-08,291,2745,9190,2248,46,1336,55,3552
20220214T19-08,290,3382,9038,2246,46,1646,53,3555
20220214T18-08,292,3713,9850,2247,46,1613,64,2910
20220214T17-08,293,3147,7720,2247,46,1502,1202,3273
20220214T16-08,294,1811,6164,2245,46,551,7046,3401
20220214T15-08,294,1194,4681,2246,46,789,10626,3093
20220214T14-08,294,1225,4051,2245,46,783,9560,3424
20220214T13-08,296,1006,4591,2246,46,532,10608,3223
20220214T12-08,292,942,4892,2247,46,526,11588,3091
20220214T11-08,293,981,4723,2246,46,519,11125,3130
20220214T10-08,292,1051,4661,2248,46,515,11698,2508
20220214T09-08,294,1215,4446,2249,46,527,11503,1931
20220214T08-08,293,1852,5619,2248,46,1191,7859,2053
20220214T07-08,291,2907,7468,2249,46,1218,1347,1912
20220214T06-08,292,2608,7219,2250,46,986,0,2169
20220214T05-08,292,1689,7238,2247,46,755,0,1771
20220214T04-08,291,1311,7219,2247,46,642,0,1439
20220214T03-08,292,1252,7028,2247,46,613,0,1423
20220214T02-08,292,1227,7295,2247,46,601,0,1384
20220214T01-08,292,1348,7845,2247,46,612,0,1285
20220214T00-08,292,1412,8064,2247,46,767,0,1160
20220213T23-08,290,1790,8707,2248,46,843,41,1078
20220213T22-08,292,1882,9233,2246,46,1282,41,1092
20220213T21-08,293,2670,9553,2246,46,1085,52,1063
20220213T20-08,293,3269,9355,2246,46,1634,52,977
20220213T19-08,296,3588,8552,2245,46,1450,67,934
20220213T18-08,293,3799,8412,2247,46,1857,78,820
20220213T17-08,296,3067,7982,2246,46,1594,1341,769
20220213T16-08,296,1733,6250,2246,46,593,8345,628
20220213T15-08,297,1273,4310,2246,46,518,11907,481
20220213T14-08,294,1065,4289,2245,46,494,12402,408
20220213T13-08,295,1066,4478,2244,46,493,12377,404
20220213T12-08,295,1058,4573,2246,46,497,12263,441
20220213T11-08,294,1074,4429,2246,46,496,11898,407
20220213T10-08,295,1230,4443,2246,46,505,11507,320
20220213T09-08,292,1378,4127,2247,46,522,11869,290
20220213T08-08,292,1382,4914,2247,46,1109,8096,398
20220213T07-08,292,1665,6808,2247,46,1159,1246,531
20220213T06-08,291,1834,7450,2248,46,977,0,567
20220213T05-08,291,1496,7627,2247,46,805,0,565
20220213T04-08,291,1524,7648,2246,46,652,0,619
20220213T03-08,290,1471,7868,2246,46,643,0,655
20220213T02-08,289,1412,8033,2249,46,647,0,705
20220213T01-08,290,1370,8266,2247,46,647,0,759
20220213T00-08,290,1465,8934,2247,46,1105,0,792
20220212T23-08,291,1665,9207,2246,46,1108,-4,872
20220212T22-08,290,2001,10223,2247,46,1028,-4,835
20220212T21-08,291,2302,10265,2247,46,1269,54,752
20220212T20-08,291,3366,10077,2247,46,1692,53,611
20220212T19-08,293,3841,10216,2247,46,1751,50,496
20220212T18-08,293,3687,11118,2247,46,1895,69,520
20220212T17-08,294,3201,9167,2247,46,1810,1263,507
20220212T16-08,294,1974,6368,2247,46,586,7940,565
20220212T15-08,296,1214,4271,2247,46,532,11836,576
20220212T14-08,296,953,4153,2248,46,515,12470,583
20220212T13-08,295,984,4406,2246,46,513,12408,590
20220212T12-08,296,1049,4589,2247,46,511,12259,674
20220212T11-08,293,1099,4654,2247,46,511,12322,788
20220212T10-08,291,1256,4781,2247,46,503,11533,936
20220212T09-08,293,1294,4717,2249,46,841,10624,894
20220212T08-08,293,1614,4198,2248,46,892,7791,743
20220212T07-08,292,2303,7596,2250,46,1039,1116,1073
20220212T06-08,292,2218,7530,2251,46,793,0,1153
20220212T05-08,292,2006,7111,2251,46,741,0,1287
20220212T04-08,292,1624,7017,2249,46,597,0,1406
20220212T03-08,292,1515,7362,2250,46,627,0,1363
20220212T02-08,293,1540,7904,2249,46,624,0,1217
20220212T01-08,293,1563,8514,2248,46,749,0,1159
20220212T00-08,295,1645,9404,2248,46,747,0,1112
20220211T23-08,291,1727,10158,2248,46,1032,39,1109
20220211T22-08,292,2074,10927,2247,46,1362,39,1153
20220211T21-08,293,2557,10829,2246,46,1725,53,1188
20220211T20-08,294,2901,10739,2248,46,1895,222,1110
20220211T19-08,294,3380,11346,2247,46,1891,220,950
20220211T18-08,293,3718,11767,2249,46,1996,234,852
20220211T17-08,291,3154,10276,2247,46,1558,1332,807
20220211T16-08,292,2073,7593,2248,46,587,8013,982
20220211T15-08,290,1219,5627,2249,46,542,11606,1181
20220211T14-08,290,1065,4627,2249,46,508,12180,893
20220211T13-08,289,986,4945,2246,46,503,12089,765
20220211T12-08,290,1003,4921,2247,46,503,11962,584
20220211T11-08,290,1150,4547,2247,46,509,12029,543
20220211T10-08,291,1346,4787,2249,46,518,12211,612
20220211T09-08,290,1372,5512,2249,46,874,11523,848
20220211T08-08,290,1605,6592,2248,46,941,7556,924
20220211T07-08,290,2166,9682,2249,46,1506,1027,1000
20220211T06-08,291,2409,8672,2252,46,798,0,1057
20220211T05-08,292,1894,7672,2252,46,663,0,1012
20220211T04-08,291,1358,7835,2249,46,623,0,993
20220211T03-08,289,1283,8589,2251,46,622,0,963
20220211T02-08,288,1325,8864,2250,46,623,0,991
20220211T01-08,289,1300,9282,2248,46,629,0,1015
20220211T00-08,290,1285,9828,2250,46,785,0,926
20220210T23-08,290,1694,10395,2250,46,787,24,868
20220210T22-08,288,1862,11065,2251,46,947,24,910
20220210T21-08,291,2081,11515,2250,46,1640,57,893
20220210T20-08,293,2683,11589,2250,46,1892,59,987
20220210T19-08,293,3343,11897,2249,46,1842,61,944
20220210T18-08,293,3492,11921,2251,46,1731,72,885
20220210T17-08,296,3252,10177,2252,46,1314,1071,1025
20220210T16-08,295,1995,7388,2250,46,830,7738,1050
20220210T15-08,294,1195,5988,2250,46,550,10355,1255
20220210T14-08,294,1118,5374,2249,46,531,12467,1493
20220210T13-08,295,975,6008,2248,46,527,12404,1419
20220210T12-08,297,988,6137,2250,46,519,11894,1617
20220210T11-08,296,1053,5530,2250,46,512,12346,1498
20220210T10-08,295,1115,5314,2251,46,526,12356,1667
20220210T09-08,295,1384,4998,2251,46,573,11555,1422
20220210T08-08,294,1423,7233,2253,46,645,7461,1516
20220210T07-08,294,2493,9338,2253,46,1145,921,1607
20220210T06-08,293,2508,8599,2252,46,858,0,1816
20220210T05-08,291,1842,7564,2252,46,628,0,1919
20220210T04-08,291,1343,7365,2254,46,556,0,2005
20220210T03-08,291,1181,7768,2256,46,587,0,1933
20220210T02-08,292,1246,8352,2254,46,633,0,1898
20220210T01-08,294,1200,9265,2252,46,653,0,1770
20220210T00-08,293,1515,9440,2253,46,656,0,1619
20220209T23-08,290,1652,9417,2253,46,1153,21,1987
20220209T22-08,290,1844,11011,2252,46,1155,21,1514
20220209T21-08,293,2397,11400,2253,46,1522,45,1105
20220209T20-08,293,2586,12012,2254,46,2062,45,1082
20220209T19-08,294,3054,13025,2253,46,1680,43,931
20220209T18-08,295,3161,13101,2253,46,2052,61,785
20220209T17-08,296,2301,11867,2253,46,1766,1030,854
20220209T16-08,295,1431,8091,2252,46,818,6874,1298
20220209T15-08,295,1081,5721,2253,46,537,10871,1370
20220209T14-08,294,1011,5261,2252,46,519,12376,1454
20220209T13-08,294,1036,5850,2251,46,516,12257,1491
20220209T12-08,294,1051,5603,2248,46,522,12169,1515
20220209T11-08,296,1109,5383,2250,46,522,12234,1313
20220209T10-08,296,975,5820,2252,46,536,12339,1523
20220209T09-08,293,1087,5537,2252,46,671,11650,1364
20220209T08-08,294,1365,6907,2252,46,765,7457,1276
20220209T07-08,295,2252,9526,2254,46,1380,901,1362
20220209T06-08,294,2179,9067,2257,46,949,0,1378
20220209T05-08,295,1939,7980,2258,46,627,0,1128
20220209T04-08,294,1572,7703,2257,46,614,0,1122
20220209T03-08,293,1471,8210,2258,46,619,0,946
20220209T02-08,294,1490,8540,2260,46,627,0,988
20220209T01-08,293,1424,9249,2258,46,628,0,864
20220209T00-08,294,1584,9495,2257,46,758,-5,1055
20220208T23-08,294,1526,10414,2256,46,761,-7,994
20220208T22-08,294,1660,11321,2255,46,894,-7,978
20220208T21-08,295,2309,11923,2256,46,1585,4,889
20220208T20-08,295,2469,12001,2259,46,1659,49,1107
20220208T19-08,298,2840,11714,2255,46,1814,44,1080
20220208T18-08,297,3022,12640,2255,46,1710,64,988
20220208T17-08,296,2747,10599,2257,46,1415,959,951
20220208T16-08,295,2240,7813,2255,46,669,7423,1026
20220208T15-08,294,1220,6207,2256,46,630,11710,1043
20220208T14-08,295,1073,6028,2254,46,531,12103,1071
20220208T13-08,295,1168,6091,2253,44,523,12082,1232
20220208T12-08,295,945,6154,2255,46,514,11882,1430
20220208T11-08,295,1005,6032,2254,46,530,12019,1262
20220208T10-08,296,1102,5799,2255,46,543,12116,1050
20220208T09-08,295,1203,5826,2255,46,575,11101,981
20220208T08-08,293,1786,8400,2256,45,1130,7037,1015
20220208T07-08,293,2527,10643,2257,46,1138,887,1055
20220208T06-08,292,2302,9904,2257,46,981,0,1043
20220208T05-08,292,1798,8991,2256,46,675,0,1032
20220208T04-08,292,1296,8598,2256,46,559,0,938
20220208T03-08,291,1170,8596,2257,45,554,0,833
20220208T02-08,293,1141,8639,2258,46,553,0,835
20220208T01-08,293,1210,8954,2257,46,573,-5,865
20220208T00-08,294,1144,9370,2255,46,736,-5,956
20220207T23-08,294,1468,9874,2256,46,747,-4,896
20220207T22-08,293,1991,11221,2255,46,888,74,873
20220207T21-08,290,2302,11915,2252,46,1027,88,860
20220207T20-08,291,2429,12060,2253,46,1841,88,867
20220207T19-08,294,3113,12778,2253,46,1910,83,688
20220207T18-08,293,3033,13607,2257,46,1882,90,547
20220207T17-08,294,2919,11451,2256,46,1742,873,516
20220207T16-08,295,1907,8251,2256,46,650,7689,636
20220207T15-08,294,1133,5427,2257,46,632,10606,612
20220207T14-08,295,1058,5886,2257,46,539,12241,675
20220207T13-08,297,1009,5398,2256,46,531,12116,718
20220207T12-08,297,964,5556,2257,46,532,11998,811
20220207T11-08,294,1006,5524,2254,46,524,11992,985
20220207T10-08,295,1260,5537,2256,46,524,12111,1090
20220207T09-08,297,1273,5749,2253,46,552,11441,850
20220207T08-08,296,1670,8223,2256,46,1121,7409,925
20220207T07-08,292,2456,10669,2256,46,1140,853,1026
20220207T06-08,293,2847,10681,2257,46,840,0,926
20220207T05-08,293,2051,9900,2257,46,676,0,826
20220207T04-08,294,1571,9248,2257,46,558,0,840
20220207T03-08,293,1426,9031,2258,46,555,0,802
20220207T02-08,292,1449,9067,2258,46,552,0,755
20220207T01-08,291,1464,8945,2255,46,584,0,927
20220207T00-08,293,1474,9375,2255,46,618,-7,800
20220206T23-08,292,1577,9852,2258,46,788,-7,805
20220206T22-08,292,1909,10313,2255,46,1151,25,865
20220206T21-08,292,2095,10378,2255,46,1679,82,975
20220206T20-08,291,2716,10276,2256,46,1923,83,947
20220206T19-08,291,3081,10370,2254,46,1785,82,1070
20220206T18-08,291,2950,10504,2255,46,1878,90,1175
20220206T17-08,293,2646,8912,2255,46,1276,922,1291
20220206T16-08,293,1754,5749,2257,46,737,7017,1507
20220206T15-08,292,1098,3714,2257,46,693,9519,1908
20220206T14-08,293,929,3943,2257,46,593,10066,1739
20220206T13-08,294,965,4056,2255,46,601,10384,1653
20220206T12-08,293,934,4451,2258,46,600,10783,1780
20220206T11-08,292,1012,4358,2257,46,552,11139,1700
20220206T10-08,294,1095,4378,2255,46,545,11719,1383
20220206T09-08,293,1111,4327,2254,46,931,11569,1335
20220206T08-08,293,1427,4424,2256,46,1013,7236,1301
20220206T07-08,293,2306,7245,2255,46,1274,777,1416
20220206T06-08,292,2228,7991,2256,46,957,0,1378
20220206T05-08,294,1840,8514,2259,46,685,0,1451
20220206T04-08,294,1569,8633,2258,46,664,0,1294
20220206T03-08,293,1400,8854,2258,46,662,0,1287
20220206T02-08,292,1380,9139,2259,46,666,0,1215
20220206T01-08,293,1477,9285,2259,46,704,0,1471
20220206T00-08,295,1740,9324,2259,46,749,-10,1507
20220205T23-08,292,1802,9885,2259,46,908,-10,1437
20220205T22-08,292,2048,10964,2258,46,1070,62,1177
20220205T21-08,292,2321,10688,2257,46,1675,79,1156
20220205T20-08,291,2660,10581,2257,46,1923,79,1175
20220205T19-08,293,3270,10210,2255,46,1982,77,1187
20220205T18-08,294,3210,10087,2257,46,1915,85,1153
20220205T17-08,294,2408,8108,2257,46,1243,802,1122
20220205T16-08,293,1681,6429,2258,46,637,6427,1180
20220205T15-08,295,1271,4331,2258,46,619,9844,1195
20220205T14-08,293,928,4204,2258,46,614,10334,1143
20220205T13-08,294,977,4459,2258,46,617,10243,974
20220205T12-08,292,946,4582,2260,46,618,10958,993
20220205T11-08,292,1072,4600,2260,46,612,11043,1035
20220205T10-08,293,1166,4457,2258,46,619,11101,1098
20220205T09-08,292,1176,4117,2259,46,893,11308,1114
20220205T08-08,293,1252,5148,2260,46,933,7119,1149
20220205T07-08,291,2241,7880,2259,46,1273,763,1206
20220205T06-08,292,2210,7925,2259,46,1156,0,1101
20220205T05-08,292,1697,8315,2260,46,706,0,1113
20220205T04-08,293,1333,8343,2261,46,664,0,1133
20220205T03-08,292,1226,8329,2260,46,660,0,1084
20220205T02-08,293,1150,9021,2258,46,684,0,1041
20220205T01-08,295,1353,9541,2259,46,833,-8,985
20220205T00-08,293,1402,9922,2260,46,833,-8,864
20220204T23-08,290,1777,11144,2261,46,830,-7,866
20220204T22-08,290,1995,12342,2259,46,936,26,915
20220204T21-08,290,2307,12863,2258,46,1228,83,830
20220204T20-08,290,2706,13076,2257,46,1750,124,781
20220204T19-08,292,3338,13102,2255,46,1647,111,771
20220204T18-08,293,3232,13320,2256,46,1988,91,794
20220204T17-08,295,2975,11598,2259,46,1575,820,810
20220204T16-08,294,1988,8680,2258,46,678,7321,999
20220204T15-08,294,1067,6684,2259,46,599,11262,1202
20220204T14-08,293,1106,5668,2261,46,601,11982,1183
20220204T13-08,295,1008,5815,2261,46,611,11910,1331
20220204T12-08,293,1108,5854,2260,46,620,11919,1341
20220204T11-08,292,1127,5564,2262,46,616,11731,1427
20220204T10-08,292,1052,5842,2261,46,639,12071,1582
20220204T09-08,291,1415,6848,2259,46,961,11162,1489
20220204T08-08,290,1552,9252,2260,46,1016,6793,1267
20220204T07-08,290,2265,13710,2258,46,1347,689,1302
20220204T06-08,291,2310,13254,2257,46,1077,0,1263
20220204T05-08,293,1744,12135,2257,46,719,0,1313
20220204T04-08,292,1116,11783,2258,46,696,0,1231
20220204T03-08,292,1106,11334,2258,46,730,0,1264
20220204T02-08,293,1096,11328,2257,46,729,0,1153
20220204T01-08,293,1106,11746,2258,46,726,0,1072
20220204T00-08,293,1242,12345,2260,46,718,0,1008
20220203T23-08,293,1610,13140,2261,46,826,0,946
20220203T22-08,293,1917,14255,2264,46,921,16,855
20220203T21-08,292,2356,14989,2259,46,1425,32,802
20220203T20-08,293,2705,14747,2257,46,2274,23,767
20220203T19-08,295,2907,15107,2258,46,2182,24,834
20220203T18-08,296,2960,15460,2258,46,2269,5,769
20220203T17-08,296,2607,12550,2257,46,1889,589,807
20220203T16-08,294,2077,9838,2255,46,718,5495,857
20220203T15-08,293,1094,7175,2258,46,650,10146,831
20220203T14-08,295,960,6788,2259,46,631,11497,917
20220203T13-08,294,888,6732,2260,46,626,11596,1096
20220203T12-08,297,918,6378,2260,46,624,11401,1040
20220203T11-08,296,1002,6118,2259,46,639,11594,1003
20220203T10-08,295,1062,6382,2261,46,657,11672,1010
20220203T09-08,296,1743,7180,2262,46,1132,10804,781
20220203T08-08,293,2299,10449,2259,46,1201,6606,884
20220203T07-08,293,2620,15454,2259,46,1452,599,774
20220203T06-08,295,2334,14208,2260,46,991,17,877
20220203T05-08,294,1683,13216,2260,46,679,0,964
20220203T04-08,295,1410,11789,2258,46,695,0,797
20220203T03-08,293,1080,12359,2260,46,661,1,830
20220203T02-08,294,1133,11318,2261,46,652,1,1020
20220203T01-08,293,1151,11104,2261,46,682,2,1188
20220203T00-08,294,1164,11522,2262,46,921,2,1298
20220202T23-08,292,1511,12407,2262,46,922,16,1349
20220202T22-08,292,1923,13513,2262,46,1006,16,1392
20220202T21-08,294,2508,14325,2260,46,1258,32,1545
20220202T20-08,295,2631,14784,2260,46,1887,46,1658
20220202T19-08,295,3038,14759,2256,46,2042,77,2027
20220202T18-08,295,3085,15014,2255,46,1885,54,2225
20220202T17-08,295,2698,12949,2258,46,1568,742,2252
20220202T16-08,295,1641,8129,2256,46,700,6705,2549
20220202T15-08,294,1012,6550,2257,46,586,11234,2868
20220202T14-08,297,1029,5572,2259,46,576,11914,2989
20220202T13-08,296,983,5728,2257,46,842,12046,3015
20220202T12-08,296,1019,5510,2261,46,580,11922,2926
20220202T11-08,296,1119,5182,2263,46,589,12148,2897
20220202T10-08,293,1076,5610,2262,46,598,12219,2936
20220202T09-08,294,1390,7442,2261,46,1171,11144,2778
20220202T08-08,292,2461,9548,2260,46,1185,6624,2542
20220202T07-08,292,2711,13608,2260,46,1314,637,2360
20220202T06-08,294,2175,12180,2260,46,867,17,2245
20220202T05-08,293,1861,10828,2259,46,810,0,2005
20220202T04-08,292,1448,10376,2257,46,703,0,2199
20220202T03-08,292,1207,10067,2259,46,707,1,2610
20220202T02-08,292,1228,10134,2257,46,698,1,2564
20220202T01-08,293,1266,10767,2258,46,855,2,2305
20220202T00-08,293,1782,10466,2260,46,858,2,2368
20220201T23-08,293,2054,9906,2262,46,802,1,2984
20220201T22-08,294,2272,11844,2260,46,845,34,2632
20220201T21-08,294,2405,13045,2258,46,943,45,2124
20220201T20-08,295,2697,12910,2257,46,1949,46,2155
20220201T19-08,294,2740,13222,2258,46,1639,44,2381
20220201T18-08,295,2953,12932,2256,46,1825,46,2127
20220201T17-08,296,2975,11153,2255,46,1342,559,2202
20220201T16-08,296,1877,8089,2255,46,630,5178,2423
20220201T15-08,294,1128,7119,2256,46,583,8480,2353
20220201T14-08,294,1083,6496,2255,46,844,9631,2376
20220201T13-08,294,1196,6190,2257,46,831,9820,2308
20220201T12-08,294,1035,6746,2260,46,763,10784,2387
20220201T11-08,294,950,6709,2261,46,854,10580,2656
20220201T10-08,292,1061,7294,2259,46,661,9633,2919
20220201T09-08,293,1688,7647,2261,46,732,8872,3011
20220201T08-08,293,1913,10206,2260,46,898,4057,3252
20220201T07-08,296,2593,10509,2259,46,1329,142,3771
20220201T06-08,293,1984,8705,2260,46,823,0,4661
20220201T05-08,293,1505,7698,2260,46,587,0,4713
20220201T04-08,293,1481,6894,2258,46,594,0,4619
20220201T03-08,294,1270,6368,2260,46,590,0,4020
20220201T02-08,295,1299,6879,2260,46,624,0,3761
20220201T01-08,294,1183,7352,2259,46,998,0,3336
20220201T00-08,294,1232,8464,2261,46,1001,0,2749
20220131T23-08,294,1944,9586,2259,46,658,-5,3153
20220131T22-08,293,2107,10095,2261,46,657,-5,3383
20220131T21-08,293,2337,11265,2261,46,704,14,3269
20220131T20-08,293,2793,11299,2260,46,1157,-2,2856
20220131T19-08,294,2786,11870,2259,46,965,8,3247
20220131T18-08,293,2972,12203,2257,46,1146,54,2762
20220131T17-08,294,2737,11568,2258,46,1015,268,2513
20220131T16-08,295,1947,11232,2257,46,832,1638,1738
20220131T15-08,296,1314,10106,2258,46,598,3837,1402
20220131T14-08,296,913,8458,2258,46,590,5842,1357
20220131T13-08,296,1128,7573,2256,46,555,6311,1343
20220131T12-08,297,1197,7648,2259,46,770,6112,1107
20220131T11-08,295,1116,7429,2260,46,847,7492,965
20220131T10-08,293,1112,7968,2261,46,609,7748,1005
20220131T09-08,292,1487,8735,2263,46,596,6576,1293
20220131T08-08,291,2056,9580,2263,46,903,4291,1888
20220131T07-08,292,2567,11699,2262,46,868,579,1981
20220131T06-08,291,2515,9989,2260,46,703,0,2324
20220131T05-08,290,1763,8357,2259,46,552,0,2269
20220131T04-08,291,1309,8123,2258,46,555,0,1892
20220131T03-08,293,1196,7818,2261,46,589,0,1857
20220131T02-08,294,1155,7664,2259,46,561,0,1828
20220131T01-08,295,1173,8391,2258,46,599,0,1324
20220131T00-08,294,1430,8583,2259,46,871,0,1393
20220130T23-08,295,1524,9027,2260,46,886,-6,1591
20220130T22-08,295,1745,10238,2260,46,671,-6,1778
20220130T21-08,295,2171,10810,2261,46,934,6,1995
20220130T20-08,295,2671,11314,2258,46,1364,3,1647
20220130T19-08,294,2868,11169,2257,46,1405,2,1678
20220130T18-08,293,3162,11545,2255,46,1161,5,1205
20220130T17-08,295,2749,9818,2255,46,1011,605,937
20220130T16-08,295,1823,6438,2254,46,541,6621,428
20220130T15-08,295,1018,4899,2254,46,640,11204,377
20220130T14-08,294,961,4661,2257,46,498,12165,312
