Time,coal_MWh,hydro_MWh,natural_gas_MWh,nuclear_MWh,oil_MWh,other_MWh,solar_MWh,wind_MWh
2019-04-11 00:00:00-07:00,2,6688,4221,2283,44,616,4,3676
2019-04-10 23:00:00-07:00,2,7083,4496,2282,44,661,4,3814
2019-04-10 22:00:00-07:00,1,7341,5930,2283,44,643,4,4034
2019-04-10 21:00:00-07:00,1,7603,6498,2286,44,642,4,4124
2019-04-10 20:00:00-07:00,0,7424,7422,2284,44,663,5,4179
2019-04-10 19:00:00-07:00,3,7063,6752,2287,44,615,523,3975
2019-04-10 18:00:00-07:00,2,6176,4558,2285,43,577,4993,3949
2019-04-10 17:00:00-07:00,3,5482,3874,2286,43,574,9300,3737
2019-04-10 16:00:00-07:00,0,5153,3128,2285,43,579,10730,3483
2019-04-10 15:00:00-07:00,-3,5157,2632,2287,43,576,11302,3343
2019-04-10 14:00:00-07:00,-6,5050,2721,2285,43,612,11259,3397
2019-04-10 13:00:00-07:00,-6,4881,2933,2284,43,616,10599,3837
2019-04-10 12:00:00-07:00,-1,5049,2644,2287,43,614,10123,3958
2019-04-10 11:00:00-07:00,9,5050,2538,2284,42,564,10668,3791
2019-04-10 10:00:00-07:00,3,5137,2580,2285,43,573,10566,3526
2019-04-10 09:00:00-07:00,3,5547,3080,2287,43,595,9500,3291
2019-04-10 08:00:00-07:00,2,6414,3426,2286,43,625,6410,3163
2019-04-10 07:00:00-07:00,3,7078,4124,2284,43,622,1289,3121
2019-04-10 06:00:00-07:00,3,6742,4383,2285,43,617,-5,2908
2019-04-10 05:00:00-07:00,3,6722,3304,2284,43,580,-2,2915
2019-04-10 04:00:00-07:00,3,6397,3308,2283,43,618,0,3135
2019-04-10 03:00:00-07:00,3,6251,3155,2282,43,624,4,3594
2019-04-10 02:00:00-07:00,4,6059,3145,2283,43,578,4,4223
2019-04-10 01:00:00-07:00,4,6378,3339,2284,43,583,4,4102
2019-04-10 00:00:00-07:00,4,6670,3893,2283,43,589,4,4116
2019-04-09 23:00:00-07:00,5,6902,4232,2282,43,669,3,3742
2019-04-09 22:00:00-07:00,5,7140,6340,2282,36,641,3,3636
2019-04-09 21:00:00-07:00,3,7593,7910,2282,9,642,3,2671
2019-04-09 20:00:00-07:00,2,7458,8741,2280,10,665,5,2764
2019-04-09 19:00:00-07:00,4,7093,6875,2281,14,659,380,3551
2019-04-09 18:00:00-07:00,4,5727,5792,2282,43,584,4143,4495
2019-04-09 17:00:00-07:00,5,4985,4787,2280,43,575,8029,4423
2019-04-09 16:00:00-07:00,5,4753,4501,2282,43,621,9424,3966
2019-04-09 15:00:00-07:00,5,4993,4291,2281,43,618,9518,3854
2019-04-09 14:00:00-07:00,5,4571,4112,2281,43,606,9823,3586
2019-04-09 13:00:00-07:00,3,4575,4497,2283,43,647,9482,3619
2019-04-09 12:00:00-07:00,4,4695,4340,2283,43,577,9409,3564
2019-04-09 11:00:00-07:00,4,5178,4767,2283,43,640,8867,3681
2019-04-09 10:00:00-07:00,4,5241,5134,2282,41,580,8428,3649
2019-04-09 09:00:00-07:00,4,5902,4804,2284,43,589,7019,3313
2019-04-09 08:00:00-07:00,4,6361,5282,2281,43,628,4176,3213
2019-04-09 07:00:00-07:00,5,6560,6004,2282,43,644,958,3000
2019-04-09 06:00:00-07:00,5,6561,5652,2280,43,607,-2,2996
2019-04-09 05:00:00-07:00,4,6342,4799,2280,42,596,0,2884
2019-04-09 04:00:00-07:00,4,6310,4571,2281,43,584,2,3096
2019-04-09 03:00:00-07:00,4,6251,4664,2281,43,583,3,2906
2019-04-09 02:00:00-07:00,4,6278,5050,2280,43,578,3,3050
2019-04-09 01:00:00-07:00,4,6367,5207,2281,43,584,4,2897
2019-04-09 00:00:00-07:00,4,6366,5683,2282,42,629,2,3586
2019-04-08 23:00:00-07:00,5,6452,6892,2284,40,647,2,3371
2019-04-08 22:00:00-07:00,4,7223,8431,2280,42,642,3,3211
2019-04-08 21:00:00-07:00,4,7833,9497,2278,42,616,2,3236
2019-04-08 20:00:00-07:00,2,7971,10741,2280,42,621,4,3005
2019-04-08 19:00:00-07:00,1,7611,10466,2280,42,620,280,3297
2019-04-08 18:00:00-07:00,0,7049,8481,2278,41,606,2798,3535
2019-04-08 17:00:00-07:00,0,6734,6502,2279,42,578,5701,3373
2019-04-08 16:00:00-07:00,0,6445,5383,2277,42,647,7491,2902
2019-04-08 15:00:00-07:00,1,6079,4825,2276,41,605,8869,2789
2019-04-08 14:00:00-07:00,0,5805,5362,2278,41,596,9018,1818
2019-04-08 13:00:00-07:00,0,5514,5111,2278,38,584,9776,1266
2019-04-08 12:00:00-07:00,1,5308,4929,2279,37,613,10433,901
2019-04-08 11:00:00-07:00,3,5849,4446,2281,35,621,9619,579
2019-04-08 10:00:00-07:00,2,5750,4705,2280,35,665,9135,586
2019-04-08 09:00:00-07:00,1,5678,4797,2280,35,590,7161,916
2019-04-08 08:00:00-07:00,0,6229,5412,2279,35,649,4022,1337
2019-04-08 07:00:00-07:00,0,6356,6118,2280,39,657,988,2037
2019-04-08 06:00:00-07:00,1,5804,5191,2277,42,632,4,2720
2019-04-08 05:00:00-07:00,1,5940,4300,2278,42,589,3,2371
2019-04-08 04:00:00-07:00,1,5708,4129,2279,42,583,4,2443
2019-04-08 03:00:00-07:00,1,5569,3993,2278,42,574,4,2424
2019-04-08 02:00:00-07:00,1,5666,4080,2277,42,578,5,2670
2019-04-08 01:00:00-07:00,1,5738,4235,2278,42,587,5,2629
2019-04-08 00:00:00-07:00,0,5851,4722,2278,42,616,7,2783
2019-04-07 23:00:00-07:00,0,6221,5343,2276,40,640,7,2990
2019-04-07 22:00:00-07:00,0,6741,6361,2279,41,638,6,3169
2019-04-07 21:00:00-07:00,0,7033,7083,2279,40,618,6,3262
2019-04-07 20:00:00-07:00,0,6988,7886,2280,66,609,219,3312
2019-04-07 19:00:00-07:00,0,6734,6528,2278,89,598,372,3228
2019-04-07 18:00:00-07:00,0,6396,4771,2276,90,563,3316,2983
2019-04-07 17:00:00-07:00,0,5885,3617,2276,90,557,7623,2473
2019-04-07 16:00:00-07:00,1,5041,3362,2275,90,587,8686,1780
2019-04-07 15:00:00-07:00,2,4583,3091,2275,90,570,9231,1932
2019-04-07 14:00:00-07:00,1,4734,2994,2275,90,583,8307,2225
2019-04-07 13:00:00-07:00,1,4337,2834,2278,90,530,8992,1959
2019-04-07 12:00:00-07:00,3,4607,2794,2278,90,529,8129,1753
2019-04-07 11:00:00-07:00,2,4671,2949,2277,90,541,8028,1867
2019-04-07 10:00:00-07:00,1,5421,2858,2279,90,528,7533,2198
2019-04-07 09:00:00-07:00,2,5093,2377,2280,90,536,7600,1785
2019-04-07 08:00:00-07:00,1,5865,2631,2275,90,560,5589,1596
2019-04-07 07:00:00-07:00,0,6302,3374,2276,91,550,849,2022
2019-04-07 06:00:00-07:00,1,6458,2904,2276,90,547,4,2214
2019-04-07 05:00:00-07:00,0,6239,2905,2273,90,549,4,2568
2019-04-07 04:00:00-07:00,0,6008,2919,2272,90,544,4,2759
2019-04-07 03:00:00-07:00,1,6033,2838,2273,90,536,4,3205
2019-04-07 02:00:00-07:00,2,6303,3075,2269,90,533,5,2716
2019-04-07 01:00:00-07:00,2,6436,3558,2273,90,553,5,2838
2019-04-07 00:00:00-07:00,3,5889,4645,2275,91,551,160,3216
2019-04-06 23:00:00-07:00,4,5774,5582,2271,90,603,160,3523
2019-04-06 22:00:00-07:00,4,6032,6209,2275,90,591,160,3640
2019-04-06 21:00:00-07:00,4,6491,6291,2259,91,634,160,3588
2019-04-06 20:00:00-07:00,3,6589,6512,2251,90,592,334,3528
2019-04-06 19:00:00-07:00,4,6337,5734,2255,91,626,479,3438
2019-04-06 18:00:00-07:00,5,5655,4410,2159,90,584,4269,3477
2019-04-06 17:00:00-07:00,1,5322,3919,2016,90,525,7178,3158
2019-04-06 16:00:00-07:00,-2,4777,3689,1868,90,528,8890,2744
2019-04-06 15:00:00-07:00,-2,4733,3582,1725,90,608,8430,2406
2019-04-06 14:00:00-07:00,-2,4440,3823,1642,90,533,8994,2301
2019-04-06 13:00:00-07:00,-3,4563,3997,1609,91,589,9787,2099
2019-04-06 12:00:00-07:00,-2,4803,3886,1609,90,587,9808,1953
2019-04-06 11:00:00-07:00,-2,4396,4031,1612,90,549,11184,1973
2019-04-06 10:00:00-07:00,-2,4551,4158,1614,91,554,10446,2379
2019-04-06 09:00:00-07:00,-3,4683,4221,1612,90,625,9243,3050
2019-04-06 08:00:00-07:00,-6,5321,4768,1611,90,656,5967,2837
2019-04-06 07:00:00-07:00,-10,5745,5010,1614,90,587,1171,2751
2019-04-06 06:00:00-07:00,-12,5713,4598,1609,90,595,160,2735
2019-04-06 05:00:00-07:00,-15,5725,4209,1610,90,582,160,3076
2019-04-06 04:00:00-07:00,-15,5598,3986,1611,90,562,160,3919
2019-04-06 03:00:00-07:00,-16,5672,4031,1609,90,560,160,3920
2019-04-06 02:00:00-07:00,-17,5711,3825,1607,91,581,160,3972
2019-04-06 01:00:00-07:00,-22,5688,4379,1610,87,588,160,4008
2019-04-06 00:00:00-07:00,79,6024,4954,1612,90,623,160,3998
2019-04-05 23:00:00-07:00,302,6116,6274,1612,90,644,160,3569
2019-04-05 22:00:00-07:00,337,6003,7412,1612,90,688,160,3425
2019-04-05 21:00:00-07:00,437,6673,7724,1611,91,710,160,2840
2019-04-05 20:00:00-07:00,450,6527,8347,1609,89,655,231,2836
2019-04-05 19:00:00-07:00,376,6258,7663,1607,91,638,402,2964
2019-04-05 18:00:00-07:00,373,5970,6082,1608,91,604,3463,3623
2019-04-05 17:00:00-07:00,372,5392,5655,1608,91,613,6749,3815
2019-04-05 16:00:00-07:00,371,5135,5571,1608,91,626,7077,4079
2019-04-05 15:00:00-07:00,351,4979,5809,1609,91,652,7620,4058
2019-04-05 14:00:00-07:00,327,4659,5619,1608,91,674,8889,3935
2019-04-05 13:00:00-07:00,323,4547,5928,1609,91,591,9319,3445
2019-04-05 12:00:00-07:00,323,4592,5969,1611,91,612,9679,3225
2019-04-05 11:00:00-07:00,325,4779,5901,1610,90,617,9121,3059
2019-04-05 10:00:00-07:00,335,4715,6515,1613,91,615,9332,2467
2019-04-05 09:00:00-07:00,506,4883,6449,1613,90,633,8370,2868
2019-04-05 08:00:00-07:00,735,5314,6806,1612,91,648,4888,2887
2019-04-05 07:00:00-07:00,664,5770,7389,1612,91,655,871,2778
2019-04-05 06:00:00-07:00,408,5823,6885,1609,90,686,174,2670
2019-04-05 05:00:00-07:00,322,5600,5958,1608,90,662,174,2847
2019-04-05 04:00:00-07:00,324,5484,5622,1608,90,621,174,3231
2019-04-05 03:00:00-07:00,325,5473,5816,1609,90,669,174,3129
2019-04-05 02:00:00-07:00,322,5488,6159,1608,91,673,174,2919
2019-04-05 01:00:00-07:00,324,5601,6527,1610,91,656,174,2554
2019-04-05 00:00:00-07:00,322,5696,6817,1612,90,662,174,2184
2019-04-04 23:00:00-07:00,324,5900,8093,1615,90,614,174,2128
2019-04-04 22:00:00-07:00,412,6238,8738,1613,90,689,174,1979
2019-04-04 21:00:00-07:00,503,6792,9083,1616,89,690,174,1787
2019-04-04 20:00:00-07:00,498,6921,10467,1614,91,674,267,1617
2019-04-04 19:00:00-07:00,341,6676,9512,1613,91,666,314,1964
2019-04-04 18:00:00-07:00,325,6073,7872,1612,91,648,2062,2243
2019-04-04 17:00:00-07:00,325,5604,7518,1605,91,645,4056,2222
2019-04-04 16:00:00-07:00,327,5432,6516,1605,91,681,5974,1955
2019-04-04 15:00:00-07:00,328,5485,5658,1604,91,673,8320,1685
2019-04-04 14:00:00-07:00,327,5131,5780,1605,91,654,9610,1684
2019-04-04 13:00:00-07:00,326,5075,6012,1606,91,655,9343,1426
2019-04-04 12:00:00-07:00,431,5305,5931,1606,91,594,9340,1420
2019-04-04 11:00:00-07:00,477,5210,6573,1605,91,552,8079,1293
2019-04-04 10:00:00-07:00,398,5542,7015,1613,90,571,7277,1494
2019-04-04 09:00:00-07:00,511,5396,8299,1611,90,596,5183,1545
2019-04-04 08:00:00-07:00,762,6057,8564,1614,90,601,2962,1530
2019-04-04 07:00:00-07:00,881,6065,8755,1614,91,587,553,1346
2019-04-04 06:00:00-07:00,768,5941,7818,1615,90,590,174,1235
2019-04-04 05:00:00-07:00,600,5860,6572,1614,90,558,174,1091
2019-04-04 04:00:00-07:00,429,5764,6041,1615,90,559,174,1259
2019-04-04 03:00:00-07:00,324,5635,6454,1644,91,619,174,1023
2019-04-04 02:00:00-07:00,326,5420,6386,1643,91,611,174,1293
2019-04-04 01:00:00-07:00,328,5534,6823,1643,90,575,174,1358
2019-04-04 00:00:00-07:00,326,5610,7240,1642,90,580,174,1619
2019-04-03 23:00:00-07:00,349,5657,7966,1606,85,590,174,1848
2019-04-03 22:00:00-07:00,468,6338,8610,1606,90,617,174,1885
2019-04-03 21:00:00-07:00,629,6383,8976,1608,90,617,174,2043
2019-04-03 20:00:00-07:00,576,6653,9871,1610,89,609,222,2051
2019-04-03 19:00:00-07:00,458,6290,9089,1609,91,621,310,2077
2019-04-03 18:00:00-07:00,326,5715,7539,1609,91,590,2880,1988
2019-04-03 17:00:00-07:00,326,5516,6216,1607,91,577,6780,1823
2019-04-03 16:00:00-07:00,324,4954,5803,1606,91,556,8540,1587
2019-04-03 15:00:00-07:00,327,4929,5018,1607,91,572,8706,1689
2019-04-03 14:00:00-07:00,327,4848,4751,1607,91,567,10177,1533
2019-04-03 13:00:00-07:00,327,4962,4730,1605,91,572,9422,1287
2019-04-03 12:00:00-07:00,326,5211,4503,1610,91,573,9741,1120
2019-04-03 11:00:00-07:00,327,5366,5036,1606,90,591,9948,1168
2019-04-03 10:00:00-07:00,327,5118,6033,1608,90,591,9012,1430
2019-04-03 09:00:00-07:00,328,5420,6372,1609,90,584,7500,1628
2019-04-03 08:00:00-07:00,378,5977,6774,1610,90,580,4238,2032
2019-04-03 07:00:00-07:00,424,6009,7911,1610,90,542,850,2344
2019-04-03 06:00:00-07:00,326,5940,6912,1611,90,525,159,2420
2019-04-03 05:00:00-07:00,322,5523,6369,1611,90,526,160,2311
2019-04-03 04:00:00-07:00,323,5354,5663,1609,90,558,159,2557
2019-04-03 03:00:00-07:00,325,5314,5446,1609,90,523,159,2838
2019-04-03 02:00:00-07:00,325,5445,5158,1609,69,521,159,2950
2019-04-03 01:00:00-07:00,328,5484,5210,1610,40,563,160,3318
2019-04-03 00:00:00-07:00,327,5197,6618,1609,85,566,160,2996
2019-04-02 23:00:00-07:00,463,5794,6746,1608,90,571,159,1982
2019-04-02 22:00:00-07:00,681,6080,7337,1604,91,620,160,2368
2019-04-02 21:00:00-07:00,712,6635,8311,1607,90,560,160,2696
2019-04-02 20:00:00-07:00,676,6785,9479,1608,89,571,273,2637
2019-04-02 19:00:00-07:00,462,6598,8303,1607,91,606,380,2927
2019-04-02 18:00:00-07:00,338,5933,6242,1608,91,579,3227,3413
2019-04-02 17:00:00-07:00,328,5201,5538,1608,91,545,6530,3807
2019-04-02 16:00:00-07:00,327,4962,4918,1607,91,548,8020,3366
2019-04-02 15:00:00-07:00,326,4961,4572,1606,90,550,8735,3189
2019-04-02 14:00:00-07:00,328,4659,4666,1606,90,567,10342,2801
2019-04-02 13:00:00-07:00,326,4786,4778,1610,90,607,9609,1862
2019-04-02 12:00:00-07:00,324,4761,4551,1606,91,653,10056,1757
2019-04-02 11:00:00-07:00,324,4847,4296,1611,90,656,10521,1623
2019-04-02 10:00:00-07:00,324,4849,5231,1608,90,576,9650,1736
2019-04-02 09:00:00-07:00,359,5126,5583,1608,91,573,8373,1601
2019-04-02 08:00:00-07:00,451,5604,6673,1608,91,577,4407,1262
2019-04-02 07:00:00-07:00,425,6266,7602,1610,90,602,698,1529
2019-04-02 06:00:00-07:00,328,5777,7196,1611,89,602,160,1569
2019-04-02 05:00:00-07:00,325,5643,5808,1611,91,588,160,1706
2019-04-02 04:00:00-07:00,323,5335,5385,1612,90,624,159,1834
2019-04-02 03:00:00-07:00,320,5331,5694,1613,90,618,160,1497
2019-04-02 02:00:00-07:00,324,5330,6039,1612,91,620,160,1589
2019-04-02 01:00:00-07:00,325,5434,6357,1615,90,614,160,1563
2019-04-02 00:00:00-07:00,325,5497,6841,1615,91,613,159,1516
2019-04-01 23:00:00-07:00,337,5564,7994,1613,91,686,159,1645
2019-04-01 22:00:00-07:00,478,5938,9187,1612,90,700,160,1774
2019-04-01 21:00:00-07:00,693,6441,9959,1612,90,678,160,1762
2019-04-01 20:00:00-07:00,760,6842,11070,1609,83,654,215,1345
2019-04-01 19:00:00-07:00,758,6807,10755,1611,55,619,279,946
2019-04-01 18:00:00-07:00,733,6227,9377,1612,47,601,2026,832
2019-04-01 17:00:00-07:00,531,5990,7297,1610,47,600,5307,584
2019-04-01 16:00:00-07:00,375,5270,6660,1610,47,661,6992,560
2019-04-01 15:00:00-07:00,325,4599,5845,1610,47,656,9053,519
2019-04-01 14:00:00-07:00,325,4951,5215,1608,89,621,9686,459
2019-04-01 13:00:00-07:00,326,4777,5306,1611,91,609,9849,553
2019-04-01 12:00:00-07:00,326,4561,5152,1611,90,572,10124,549
2019-04-01 11:00:00-07:00,326,4736,5049,1618,90,563,9336,508
2019-04-01 10:00:00-07:00,327,4824,5490,1624,90,598,8734,534
2019-04-01 09:00:00-07:00,354,5354,5652,1634,90,607,7192,499
2019-04-01 08:00:00-07:00,371,5498,6975,1644,90,602,3782,513
2019-04-01 07:00:00-07:00,362,5849,8425,1653,90,637,557,365
2019-04-01 06:00:00-07:00,329,5718,7585,1652,90,638,160,372
2019-04-01 05:00:00-07:00,324,5733,6320,1651,90,695,160,348
2019-04-01 04:00:00-07:00,323,5401,6201,1658,90,586,160,380
2019-04-01 03:00:00-07:00,325,5327,5842,1877,90,583,160,217
2019-04-01 02:00:00-07:00,326,5310,5896,2086,90,668,160,488
2019-04-01 01:00:00-07:00,326,5350,6261,2262,89,623,160,181
2019-04-01 00:00:00-07:00,327,5534,7132,2276,91,600,160,279
2019-03-31 23:00:00-07:00,327,5793,7920,2276,90,610,159,460
2019-03-31 22:00:00-07:00,331,6410,8405,2274,91,610,159,650
2019-03-31 21:00:00-07:00,479,6617,9257,2275,90,619,159,776
2019-03-31 20:00:00-07:00,638,6729,9764,2273,90,631,215,766
2019-03-31 19:00:00-07:00,472,6732,9002,2272,90,610,302,360
2019-03-31 18:00:00-07:00,327,5658,7044,2274,90,548,3851,178
2019-03-31 17:00:00-07:00,327,5001,4625,2274,91,555,8741,200
2019-03-31 16:00:00-07:00,326,4231,4291,2272,90,558,10195,329
2019-03-31 15:00:00-07:00,325,3779,3622,2270,90,591,11187,357
2019-03-31 14:00:00-07:00,334,3876,3090,2272,90,549,10585,423
2019-03-31 13:00:00-07:00,352,3904,3118,2272,91,540,10090,449
2019-03-31 12:00:00-07:00,348,3936,2963,2273,90,523,9929,564
2019-03-31 11:00:00-07:00,328,3970,2984,2274,90,558,9619,760
2019-03-31 10:00:00-07:00,325,4032,2939,2276,90,562,9776,728
2019-03-31 09:00:00-07:00,323,3857,3723,2278,88,622,9457,533
2019-03-31 08:00:00-07:00,322,4548,4994,2277,91,662,5910,432
2019-03-31 07:00:00-07:00,324,5118,6768,2277,90,612,740,329
2019-03-31 06:00:00-07:00,324,5148,6301,2276,90,612,159,521
2019-03-31 05:00:00-07:00,323,4990,6558,2277,90,579,159,785
2019-03-31 04:00:00-07:00,324,5016,6764,2277,91,584,159,825
2019-03-31 03:00:00-07:00,324,5067,6595,2280,90,604,159,807
2019-03-31 02:00:00-07:00,325,4977,6804,2277,90,603,159,804
2019-03-31 01:00:00-07:00,325,5055,7036,2276,91,608,159,752
2019-03-31 00:00:00-07:00,332,5579,6838,2279,90,621,159,628
2019-03-30 23:00:00-07:00,445,5945,7272,2279,90,598,159,908
2019-03-30 22:00:00-07:00,518,6176,7677,2278,91,608,159,1059
2019-03-30 21:00:00-07:00,489,6257,7646,2275,90,618,159,1526
2019-03-30 20:00:00-07:00,466,6183,8066,2277,91,627,280,2237
2019-03-30 19:00:00-07:00,445,6085,7485,2277,90,627,387,2046
2019-03-30 18:00:00-07:00,324,5907,5566,2277,91,597,4357,1053
2019-03-30 17:00:00-07:00,323,4994,3952,2277,90,560,8195,688
2019-03-30 16:00:00-07:00,322,4362,3708,2277,91,587,9631,644
2019-03-30 15:00:00-07:00,327,4201,3855,2278,90,588,9271,632
2019-03-30 14:00:00-07:00,326,4097,3652,2275,90,567,9145,721
2019-03-30 13:00:00-07:00,325,4008,3614,2276,91,579,8955,925
2019-03-30 12:00:00-07:00,326,4067,3480,2277,90,542,9187,930
2019-03-30 11:00:00-07:00,327,4140,3516,2274,90,553,9084,1149
2019-03-30 10:00:00-07:00,327,4027,3501,2275,90,624,10295,946
2019-03-30 09:00:00-07:00,326,4538,3675,2276,91,612,9616,875
2019-03-30 08:00:00-07:00,327,5142,4699,2277,90,648,5629,873
2019-03-30 07:00:00-07:00,327,5660,5266,2274,89,666,671,911
2019-03-30 06:00:00-07:00,327,6086,4995,2273,91,604,160,1147
2019-03-30 05:00:00-07:00,328,5862,4917,2276,90,588,159,1954
2019-03-30 04:00:00-07:00,327,5547,4776,2276,90,557,159,2769
2019-03-30 03:00:00-07:00,327,5512,4987,2277,90,545,160,2543
2019-03-30 02:00:00-07:00,326,5638,5066,2274,91,551,160,2425
2019-03-30 01:00:00-07:00,326,5754,5436,2276,90,557,160,2592
2019-03-30 00:00:00-07:00,326,6132,5610,2276,90,613,160,2835
2019-03-29 23:00:00-07:00,335,6025,5642,2278,90,606,159,2955
2019-03-29 22:00:00-07:00,454,6177,6310,2275,91,651,159,3048
2019-03-29 21:00:00-07:00,663,6460,6348,2274,90,671,159,3488
2019-03-29 20:00:00-07:00,591,6403,6796,2275,90,619,237,3458
2019-03-29 19:00:00-07:00,402,6300,6185,2274,91,619,343,3309
2019-03-29 18:00:00-07:00,343,5740,5062,2273,91,556,4246,3107
2019-03-29 17:00:00-07:00,325,4703,4762,2274,91,581,7766,3158
2019-03-29 16:00:00-07:00,325,4207,4496,2275,91,557,9235,3018
2019-03-29 15:00:00-07:00,323,4175,4358,2273,91,613,9983,2564
2019-03-29 14:00:00-07:00,325,4153,4198,2270,91,612,10537,2015
2019-03-29 13:00:00-07:00,326,4236,4364,2271,91,612,10846,1388
2019-03-29 12:00:00-07:00,327,4149,4477,2270,91,603,11530,982
2019-03-29 11:00:00-07:00,327,3985,4811,2270,90,547,11640,1040
2019-03-29 10:00:00-07:00,327,4700,4583,2268,91,617,10445,2046
2019-03-29 09:00:00-07:00,326,4896,5066,2269,90,629,9081,2564
2019-03-29 08:00:00-07:00,372,6058,6032,2269,89,585,5392,1658
2019-03-29 07:00:00-07:00,394,7104,7087,2269,91,605,483,1371
2019-03-29 06:00:00-07:00,332,6437,6023,2270,90,605,4,1615
2019-03-29 05:00:00-07:00,322,6196,5523,2267,90,576,4,1988
2019-03-29 04:00:00-07:00,322,6009,5086,2269,90,574,5,2575
2019-03-29 03:00:00-07:00,320,5881,5385,2269,90,568,5,2541
2019-03-29 02:00:00-07:00,323,5968,5856,2269,89,576,5,2538
2019-03-29 01:00:00-07:00,324,6033,6003,2268,90,569,5,2583
2019-03-29 00:00:00-07:00,320,6089,5895,2270,90,602,5,3100
2019-03-28 23:00:00-07:00,323,5959,6814,2269,90,641,5,3191
2019-03-28 22:00:00-07:00,456,6734,7982,2267,90,633,5,2678
2019-03-28 21:00:00-07:00,568,7458,8637,2267,90,569,5,2481
2019-03-28 20:00:00-07:00,435,7610,8801,2267,90,580,87,2499
2019-03-28 19:00:00-07:00,351,6393,8397,2269,91,575,185,2665
2019-03-28 18:00:00-07:00,325,5612,6630,2268,91,528,4254,3210
2019-03-28 17:00:00-07:00,328,4537,6015,2268,91,561,8227,3297
2019-03-28 16:00:00-07:00,327,4190,5551,2267,91,550,8882,3750
2019-03-28 15:00:00-07:00,324,4567,4682,2268,91,554,9333,3601
2019-03-28 14:00:00-07:00,327,4516,4413,2266,91,580,9798,3658
2019-03-28 13:00:00-07:00,326,4558,4445,2264,90,578,9771,3195
2019-03-28 12:00:00-07:00,329,4710,4372,2264,91,522,10062,3090
2019-03-28 11:00:00-07:00,394,4964,4602,2267,90,517,10333,2745
2019-03-28 10:00:00-07:00,415,5313,4552,2266,90,526,9735,2561
2019-03-28 09:00:00-07:00,456,5676,4822,2268,91,595,8699,2245
2019-03-28 08:00:00-07:00,464,6067,6298,2269,90,568,4766,1837
2019-03-28 07:00:00-07:00,428,6691,7398,2268,91,558,365,1667
2019-03-28 06:00:00-07:00,321,6171,6311,2268,90,552,7,1661
2019-03-28 05:00:00-07:00,320,5877,5558,2268,82,560,7,2043
2019-03-28 04:00:00-07:00,323,5648,5132,2268,90,563,7,2029
2019-03-28 03:00:00-07:00,323,5607,5059,2269,90,544,7,2275
2019-03-28 02:00:00-07:00,323,5625,5119,2267,90,511,7,2429
2019-03-28 01:00:00-07:00,323,5738,5431,2266,90,512,7,2481
2019-03-28 00:00:00-07:00,324,5892,5728,2256,90,588,7,2307
2019-03-27 23:00:00-07:00,331,5843,6313,2258,90,585,7,2501
2019-03-27 22:00:00-07:00,519,6236,7954,2255,90,587,7,2423
2019-03-27 21:00:00-07:00,660,6478,8843,2255,91,583,7,2408
2019-03-27 20:00:00-07:00,581,6686,9247,2257,90,588,94,2256
2019-03-27 19:00:00-07:00,362,6304,8274,2257,90,595,218,2687
2019-03-27 18:00:00-07:00,323,5826,6627,2255,91,532,3335,2771
2019-03-27 17:00:00-07:00,325,5061,6042,2256,88,524,5957,3122
2019-03-27 16:00:00-07:00,327,4606,5922,2255,90,518,6594,3159
2019-03-27 15:00:00-07:00,327,4442,6377,2256,91,524,7420,2935
2019-03-27 14:00:00-07:00,326,4233,6166,2253,91,523,8272,2596
2019-03-27 13:00:00-07:00,326,4381,5965,2255,92,521,8206,2330
2019-03-27 12:00:00-07:00,326,4511,6333,2254,90,598,7745,2091
2019-03-27 11:00:00-07:00,328,4763,6404,2256,88,605,7139,2011
2019-03-27 10:00:00-07:00,411,5200,6424,2255,87,589,5913,1739
2019-03-27 09:00:00-07:00,482,5439,7357,2256,90,590,3877,1821
2019-03-27 08:00:00-07:00,659,5695,8816,2256,92,572,1661,1771
2019-03-27 07:00:00-07:00,591,5882,8409,2256,90,568,127,1840
2019-03-27 06:00:00-07:00,432,5749,7087,2255,86,545,4,1827
2019-03-27 05:00:00-07:00,406,5111,6610,2259,86,540,5,2253
2019-03-27 04:00:00-07:00,329,5140,5719,2259,86,520,5,2146
2019-03-27 03:00:00-07:00,326,5035,5816,2259,86,518,5,1674
2019-03-27 02:00:00-07:00,324,5352,5626,2259,86,514,5,1655
2019-03-27 01:00:00-07:00,328,5427,6374,2263,90,555,5,1299
2019-03-27 00:00:00-07:00,330,5637,6959,2259,91,563,5,1371
2019-03-26 23:00:00-07:00,332,6110,7999,2257,91,626,4,1596
2019-03-26 22:00:00-07:00,397,6702,9632,2256,88,599,5,1633
2019-03-26 21:00:00-07:00,466,6866,10377,2256,89,557,6,1532
2019-03-26 20:00:00-07:00,457,7253,11619,2257,91,578,142,1369
2019-03-26 19:00:00-07:00,449,6870,10724,2259,90,544,251,1456
2019-03-26 18:00:00-07:00,341,6202,7571,2261,91,593,2657,1485
2019-03-26 17:00:00-07:00,332,5710,6388,2261,91,595,6142,1799
2019-03-26 16:00:00-07:00,333,5020,5730,2260,91,557,7922,1925
2019-03-26 15:00:00-07:00,331,4686,4600,2261,90,519,9403,1673
2019-03-26 14:00:00-07:00,331,4831,4789,2258,89,521,9281,1186
2019-03-26 13:00:00-07:00,331,5042,4327,2260,91,518,9476,874
2019-03-26 12:00:00-07:00,329,4830,4156,2257,91,512,10222,745
